date,capital,position_value,total_value,position,return,cum_return
2021-04-07,-35479.96690000003,183579.0,148099.03309999997,100,-0.0341096522573715,0.48099033100000055
2021-04-08,-35479.96690000003,182979.0,147499.03309999997,100,-0.004051343127911333,0.47499033100000054
2021-04-09,-35479.96690000003,179080.0,143600.03309999997,100,-0.026434071587144503,0.43600033100000046
2021-04-12,-35479.96690000003,177749.0,142269.03309999997,100,-0.009268800091940976,0.4226903310000003
2021-04-13,-35479.96690000003,179479.0,143999.03309999997,100,0.012160060150152141,0.4399903310000002
2021-04-14,-35479.96690000003,180179.0,144699.03309999997,100,0.004861143751665908,0.4469903310000001
2021-04-15,-35479.96690000003,177579.0,142099.03309999997,100,-0.01796833015603616,0.42099033100000005
2021-04-16,-35479.96690000003,179779.0,144299.03309999997,100,0.015482160237162201,0.4429903310000003
2021-04-19,-35479.96690000003,181879.0,146399.03309999997,100,0.014553112067942298,0.4639903310000004
2021-04-20,-35479.96690000003,185579.0,150099.03309999997,100,0.025273390962033515,0.5009903310000003
2021-04-21,-35479.96690000003,185089.0,149609.03309999997,100,-0.003264511368794465,0.4960903310000002
2021-04-22,-35479.96690000003,183729.0,148249.03309999997,100,-0.009090360199647596,0.48249033100000016
2021-04-23,-35479.96690000003,183829.0,148349.03309999997,100,0.000674540655739353,0.48349033100000005
2021-04-26,-35479.96690000003,185939.0,150459.03309999997,100,0.014223213700204518,0.5045903310000002
2021-04-27,-35479.96690000003,185088.0,149608.03309999997,100,-0.005656024649808855,0.49608033100000015
2021-04-28,-35479.96690000003,178879.0,143399.03309999997,100,-0.041501782166000534,0.4339903310000002
2021-04-29,144444.03969999996,0.0,144444.03969999996,0,0.0072874033904486435,0.44444039700000015
2021-04-30,144444.03969999996,0.0,144444.03969999996,0,0.0,0.44444039700000015
2021-05-06,144444.03969999996,0.0,144444.03969999996,0,0.0,0.44444039700000015
2021-05-07,144444.03969999996,0.0,144444.03969999996,0,0.0,0.44444039700000015
2021-05-10,144444.03969999996,0.0,144444.03969999996,0,0.0,0.44444039700000015
2021-05-11,144444.03969999996,0.0,144444.03969999996,0,0.0,0.44444039700000015
